Open_time,Open_price,High_price,Low_price,Close_price,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_volume,Taker_buy_quote_volume,Ignore
1735803000000,95773.30000000,95880.00000000,95736.48000000,95840.00000000,84.15619000,1735803899999,8064959.15452000,10357,42.02035000,4026752.02482570,0
1735803900000,95839.99000000,95850.49000000,95692.46000000,95822.00000000,158.20914000,1735804799999,15154432.90723040,15109,86.18773000,8255610.90927470,0
1735804800000,95822.01000000,96050.03000000,95822.01000000,95963.58000000,222.49715000,1735805699999,21343535.92718630,20247,145.28026000,13937576.53977970,0
1735805700000,95963.58000000,95982.87000000,95650.78000000,95721.42000000,193.20301000,1735806599999,18512280.13816640,21668,98.57897000,9447286.69077070,0
1735806600000,95721.43000000,95944.32000000,95640.05000000,95944.31000000,105.48553000,1735807499999,10108032.71435900,17275,53.59266000,5134647.03585720,0
1735807500000,95944.31000000,96211.54000000,95924.24000000,96150.00000000,323.57594000,1735808399999,31100149.74132530,25618,151.28455000,14538088.32682220,0
1735808400000,96150.00000000,96241.60000000,96036.86000000,96199.96000000,228.31899000,1735809299999,21951097.40920130,21495,76.91735000,7395736.15893170,0
1735809300000,96199.95000000,96435.67000000,96199.95000000,96393.50000000,238.16134000,1735810199999,22946831.91869130,28443,138.01638000,13296667.91959160,0
1735810200000,96393.51000000,96490.47000000,96342.00000000,96350.00000000,115.52566000,1735811099999,11138800.57568290,20700,49.94459000,4815521.78026940,0
1735811100000,96350.00000000,96799.86000000,96287.87000000,96755.51000000,394.01929000,1735811999999,38040496.41680530,37520,203.94098000,19691641.98503920,0
1735812000000,96755.51000000,96808.37000000,96563.77000000,96606.14000000,299.90431000,1735812899999,28995137.67542240,30737,141.16232000,13647809.18232040,0
1735812900000,96606.14000000,96778.85000000,96603.43000000,96697.95000000,241.47105000,1735813799999,23347963.43081310,17236,123.46925000,11938406.30618310,0
1735813800000,96697.95000000,96764.02000000,96590.36000000,96610.39000000,137.51479000,1735814699999,13292946.96238100,18535,60.56940000,5855247.95160790,0
1735814700000,96610.39000000,96722.23000000,96538.77000000,96708.00000000,147.85671000,1735815599999,14288388.43033430,18184,68.73193000,6642607.42715450,0
1735815600000,96708.00000000,96876.38000000,96646.60000000,96759.98000000,156.53796000,1735816499999,15147026.96924820,18090,77.98917000,7547147.08690290,0
1735816500000,96759.99000000,96760.00000000,96469.46000000,96556.16000000,207.77420000,1735817399999,20070295.23056910,19485,92.74939000,8958660.00124730,0
1735817400000,96556.16000000,96727.27000000,96550.69000000,96691.90000000,99.39281000,1735818299999,9605383.31109930,14387,40.14398000,3879097.34351120,0
1735818300000,96691.91000000,96789.47000000,96608.35000000,96732.99000000,69.95877000,1735819199999,6765207.71614440,12407,32.30200000,3123724.54911810,0
1735819200000,96733.00000000,96863.92000000,96682.69000000,96806.26000000,170.56502000,1735820099999,16504799.97503020,16234,101.60455000,9831289.02596410,0
1735820100000,96806.27000000,96895.00000000,96609.42000000,96754.72000000,189.46097000,1735820999999,18328816.20867530,23309,62.13949000,6012292.87691330,0
1735821000000,96754.72000000,96817.25000000,96611.00000000,96672.01000000,127.32909000,1735821899999,12312842.03954030,18102,50.15314000,4850643.76937330,0
1735821900000,96672.00000000,96865.05000000,96672.00000000,96850.01000000,189.95002000,1735822799999,18390430.03266850,17995,85.67550000,8293859.34111130,0
1735822800000,96850.01000000,96988.05000000,96744.74000000,96764.52000000,214.37184000,1735823699999,20761868.47811230,22826,128.28862000,12425868.23115230,0
1735823700000,96764.52000000,96871.28000000,96630.00000000,96763.60000000,299.77165000,1735824599999,28993687.34181750,20395,127.01551000,12283380.84615720,0
1735824600000,96763.61000000,96794.97000000,96597.15000000,96668.00000000,182.62813000,1735825499999,17659042.66904680,27962,66.71332000,6449992.98910160,0
1735825500000,96668.00000000,96673.17000000,96436.00000000,96458.17000000,206.50285000,1735826399999,19933510.74951560,24591,65.84317000,6355207.63061680,0
1735826400000,96458.17000000,96458.83000000,95924.60000000,96368.06000000,555.05322000,1735827299999,53414076.85151490,71822,262.58083000,25269508.04530530,0
1735827300000,96368.06000000,96491.15000000,96144.01000000,96474.83000000,200.49301000,1735828199999,19314172.87965820,31441,107.87220000,10394292.08057830,0
1735828200000,96474.83000000,97440.91000000,96267.45000000,96812.44000000,1284.79437000,1735829099999,124331658.07627810,149385,674.12333000,65246488.19931220,0
1735829100000,96812.99000000,97360.88000000,96809.97000000,97256.49000000,966.76396000,1735829999999,93910733.31885810,99819,500.35670000,48607520.40825870,0
1735830000000,97256.48000000,97323.16000000,96960.00000000,97034.78000000,544.44336000,1735830899999,52874222.11054390,84503,225.37374000,21889286.58942260,0
1735830900000,97034.07000000,97104.00000000,96313.00000000,96666.85000000,516.76326000,1735831799999,49943000.37305600,97452,240.19975000,23206227.69745500,0
1735831800000,96666.85000000,96744.82000000,96164.78000000,96346.24000000,573.48616000,1735832699999,55275528.09960930,91047,252.71666000,24354096.50071960,0
1735832700000,96346.23000000,96639.66000000,96207.07000000,96455.01000000,372.35422000,1735833599999,35918592.94531780,61378,185.75169000,17922804.46253830,0
1735833600000,96455.01000000,96721.23000000,96040.04000000,96652.57000000,411.77326000,1735834499999,39676085.06322770,66206,261.48681000,25200669.08251730,0
1735834500000,96652.56000000,97387.15000000,96652.56000000,97387.15000000,506.26118000,1735835399999,49150117.68115380,90134,247.92125000,24069706.32611760,0
1735835400000,97387.14000000,97600.00000000,97246.88000000,97438.33000000,475.40235000,1735836299999,46319824.15771360,88673,248.48370000,24210220.15835880,0
1735836300000,97438.34000000,97650.00000000,97152.89000000,97229.74000000,331.59311000,1735837199999,32292798.42088130,73159,153.34575000,14937276.71094110,0
1735837200000,97229.75000000,97591.84000000,97101.19000000,97546.33000000,196.87151000,1735838099999,19165755.49681970,68941,109.28053000,10641410.94074630,0
1735838100000,97546.33000000,97554.34000000,97033.95000000,97084.41000000,287.60636000,1735838999999,27983549.52187100,59540,88.57520000,8623463.06221660,0
1735839000000,97084.41000000,97099.46000000,96333.95000000,96660.00000000,520.03326000,1735839899999,50257719.59866880,108294,233.00909000,22508004.85973750,0
1735839900000,96659.51000000,96757.58000000,96325.44000000,96757.57000000,268.24662000,1735840799999,25898037.61872670,100197,133.38906000,12877895.12419420,0
1735840800000,96757.57000000,97049.69000000,96400.00000000,96848.49000000,279.72850000,1735841699999,27070846.54113650,102972,159.68712000,15453586.18073740,0
1735841700000,96848.49000000,97113.44000000,96740.00000000,96903.00000000,199.42168000,1735842599999,19318573.19849430,74143,104.97077000,10169329.93194130,0
1735842600000,96902.99000000,97102.56000000,96634.61000000,97090.54000000,167.30004000,1735843499999,16201049.58461150,57074,86.06628000,8337045.08083190,0
1735843500000,97090.54000000,97350.00000000,97024.19000000,97319.74000000,193.45438000,1735844399999,18797907.34879330,63997,114.30120000,11107255.46688310,0
1735844400000,97319.74000000,97586.34000000,97212.81000000,97482.91000000,242.43572000,1735845299999,23628573.54233820,61880,124.45327000,12130661.76225900,0
1735845300000,97482.90000000,97777.00000000,97479.59000000,97600.00000000,163.41742000,1735846199999,15954325.49685280,43627,87.11250000,8504684.50050600,0
1735846200000,97600.00000000,97600.00000000,97200.00000000,97415.65000000,171.76112000,1735847099999,16723387.30243210,55757,64.85967000,6313253.02613340,0
1735847100000,97415.64000000,97591.69000000,97286.45000000,97317.74000000,136.79539000,1735847999999,13328827.24837350,47416,57.52910000,5605030.57002400,0
1735848000000,97317.74000000,97769.23000000,97317.74000000,97769.23000000,152.49734000,1735848899999,14883200.73223680,49507,81.73897000,7977124.25262920,0
1735848900000,97769.22000000,97839.50000000,97600.00000000,97600.00000000,189.21706000,1735849799999,18496729.39131800,49708,89.68924000,8767585.06689800,0
1735849800000,97600.01000000,97728.93000000,97335.43000000,97462.00000000,162.13944000,1735850699999,15808809.01130170,62934,65.63458000,6399249.40735010,0
1735850700000,97462.00000000,97705.88000000,97300.00000000,97306.46000000,214.99296000,1735851599999,20956131.61964240,56739,112.52415000,10968759.70995570,0
1735851600000,97306.46000000,97355.77000000,97163.47000000,97219.73000000,126.53759000,1735852499999,12305641.34626100,22613,50.01683000,4864131.93238790,0
1735852500000,97219.73000000,97251.27000000,97060.52000000,97124.48000000,89.94205000,1735853399999,8738791.23158780,19734,31.40104000,3050972.01422740,0
1735853400000,97124.48000000,97265.28000000,97040.16000000,97200.00000000,77.99605000,1735854299999,7577986.82530780,20388,37.77528000,3670335.70292300,0
1735854300000,97199.99000000,97260.85000000,97135.50000000,97212.68000000,99.67158000,1735855199999,9688046.68604580,18385,61.26566000,5954719.73015220,0
1735855200000,97212.69000000,97212.69000000,97000.48000000,97000.48000000,68.56117000,1735856099999,6657440.72056030,18888,25.83083000,2508221.27475690,0
